"species","mass","temp","MR","mean.mass","q10smr"
"Oncorhynchus_mykiss",350,10,20.335,NA,NA
"Oncorhynchus_mykiss",350,10,21.315,NA,NA
"Oncorhynchus_mykiss",350,10,22.54,NA,NA
"Oncorhynchus_mykiss",350,10,24.745,NA,NA
"Oncorhynchus_mykiss",350,10,26.705,NA,NA
"Oncorhynchus_mykiss",450,5,12.285,NA,NA
"Oncorhynchus_mykiss",500,13.5,19.6,NA,NA
"Oncorhynchus_mykiss",500,13.5,21.35,NA,NA
"Oncorhynchus_mykiss",500,13.5,22.05,NA,NA
"Oncorhynchus_mykiss",500,13.5,23.1,NA,NA
"Oncorhynchus_mykiss",500,15,24.85,NA,NA
"Oncorhynchus_mykiss",500,15,24.85,NA,NA
"Oncorhynchus_mykiss",500,15,25.2,NA,NA
"Oncorhynchus_mykiss",515,16,39.655,NA,NA
"Oncorhynchus_mykiss",515,18,45.0625,NA,NA
"Oncorhynchus_mykiss",515,20,54.075,NA,NA
"Oncorhynchus_mykiss",515,22,75.705,NA,NA
"Oncorhynchus_mykiss",515,24,106.3475,NA,NA
"Oncorhynchus_mykiss",515,25,97.335,NA,NA
"Oncorhynchus_mykiss",515,26,99.1375,NA,NA
"Oncorhynchus_mykiss",565,15,33.6175,NA,NA
"Oncorhynchus_mykiss",595,15,31.2375,NA,NA
"Oncorhynchus_mykiss",700,15,38.71,NA,NA
"Oncorhynchus_mykiss",768,15,52.1472,NA,NA
"Oncorhynchus_mykiss",768,15,58.0608,NA,NA
"Oncorhynchus_mykiss",768,15,66.1248,NA,NA
"Oncorhynchus_mykiss",768,15,67.2,NA,NA
"Oncorhynchus_mykiss",1200,10,40.32,250.6945,49.20727
"Oncorhynchus_nerka",3.38,15,0.54418,NA,NA
"Oncorhynchus_nerka",8.47,15,0.65219,NA,NA
"Oncorhynchus_nerka",19.1,15,1.69799,NA,NA
"Oncorhynchus_nerka",32.9,10,1.3818,NA,NA
"Oncorhynchus_nerka",36.7,5,1.05329,NA,NA
"Oncorhynchus_nerka",52.2,25,7.16184,NA,NA
"Oncorhynchus_nerka",55.2,15,2.74344,NA,NA
"Oncorhynchus_nerka",62.6,20,5.2584,NA,NA
"Oncorhynchus_nerka",100,15,5.81,NA,NA
"Oncorhynchus_nerka",264,10.5,15.5232,NA,NA
"Oncorhynchus_nerka",746,15,37.0762,NA,NA
"Oncorhynchus_nerka",1432,15,44.1056,62.20812,12.60683
"Ophiodon_elongatus",270,12.2,11.718,NA,NA
"Ophiodon_elongatus",520,13.1,21.84,NA,NA
"Ophiodon_elongatus",850,13.2,32.725,NA,NA
"Ophiodon_elongatus",970,12,37.345,NA,NA
"Ophiodon_elongatus",1500,13,57.75,NA,NA
"Ophiodon_elongatus",1591,12.1,27.8425,NA,NA
"Ophiodon_elongatus",1720,12.1,32.508,NA,NA
"Ophiodon_elongatus",2090,12,45.353,NA,NA
"Ophiodon_elongatus",3400,10,76.16,NA,NA
"Ophiodon_elongatus",3770,12.4,116.116,NA,NA
"Ophiodon_elongatus",4400,13,98.56,NA,NA
"Ophiodon_elongatus",6820,12,152.768,NA,NA
"Ophiodon_elongatus",7330,11.8,153.93,NA,NA
"Ophiodon_elongatus",9090,12,229.068,2063.926,205.1988
"Oreochromis_aureus",697,26,32.2014,NA,NA
"Oreochromis_niloticus_baringoensis",80,25,5.824,NA,NA
"Oreochromis_niloticus_baringoensis",80,25,7.504,NA,NA
"Oreochromis_niloticus_baringoensis",310,26,12.369,192.8384,21.43798
"Orthodon_microlepidotus",564,10,16.5816,NA,NA
"Orthodon_microlepidotus",574,25,56.252,NA,NA
"Orthodon_microlepidotus",583,30,77.9471,NA,NA
"Orthodon_microlepidotus",588,20,40.7484,NA,NA
"Orthodon_microlepidotus",650,12,14.56,NA,NA
"Orthodon_microlepidotus",650,20,40.95,NA,NA
"Orthodon_microlepidotus",650,28,56.875,NA,NA
"Orthodon_microlepidotus",678,15,37.0188,615.7449,91.52684
"Platichthys_flesus",350,9,2.94,NA,NA
"Platichthys_flesus",350,9,4.9,NA,NA
"Platichthys_flesus",350,9,9.555,NA,NA
"Platichthys_flesus",395,15,10.2305,NA,NA
"Platichthys_flesus",434,5,5.4684,NA,NA
"Platichthys_flesus",494,10,15.561,392.0454,29.12828
"Platichthys_stellatus",580.8,9,15.85584,NA,NA
"Platichthys_stellatus",685.3,9,18.22898,NA,NA
"Platichthys_stellatus",1175,11.2,27.1425,NA,NA
"Platichthys_stellatus",1175,11.5,25.4975,NA,NA
"Platichthys_stellatus",1175,20,69.09,NA,NA
"Platichthys_stellatus",1200,11.4,17.64,NA,NA
"Platichthys_stellatus",1200,19.8,61.32,NA,NA
"Platichthys_stellatus",1268,9,29.2908,NA,NA
"Platichthys_stellatus",1268,9.5,31.066,NA,NA
"Platichthys_stellatus",1268,17.8,56.8064,NA,NA
"Platichthys_stellatus",1290,9,14.448,NA,NA
"Platichthys_stellatus",1290,9,21.672,NA,NA
"Platichthys_stellatus",1290,16.6,35.217,NA,NA
"Platichthys_stellatus",1425,11,28.9275,NA,NA
"Platichthys_stellatus",1425,11,41.895,NA,NA
"Platichthys_stellatus",1440,12.3,53.424,NA,NA
"Platichthys_stellatus",1440,13,45.36,NA,NA
"Platichthys_stellatus",1440,19.8,88.704,NA,NA
"Platichthys_stellatus",1450,11.8,17.255,NA,NA
"Platichthys_stellatus",1450,19.5,92.365,NA,NA
"Platichthys_stellatus",1475,10.2,47.495,NA,NA
"Platichthys_stellatus",1475,11.5,33.04,1239.646,119.9218
"Pleuronectes_platessa",27,10,2.4003,NA,NA
"Pleuronectes_platessa",27,20,3.1752,NA,NA
"Pleuronectes_platessa",92,20,4.7012,NA,NA
"Pleuronectes_platessa",105,15,4.704,NA,NA
"Pleuronectes_platessa",106,20,4.6746,NA,NA
"Pleuronectes_platessa",110,10,3.465,NA,NA
"Pleuronectes_platessa",110,15,5.005,NA,NA
"Pleuronectes_platessa",110,20,10.01,NA,NA
"Pleuronectes_platessa",120,10,3.108,NA,NA
"Pleuronectes_platessa",120,10,4.284,NA,NA
"Pleuronectes_platessa",120,15,5.46,NA,NA
"Pleuronectes_platessa",124,10,2.7776,NA,NA
"Pleuronectes_platessa",127,10,3.6449,NA,NA
"Pleuronectes_platessa",130,20,7.735,NA,NA
"Pleuronectes_platessa",132,20,8.8704,NA,NA
"Pleuronectes_platessa",150,10,4.305,NA,NA
"Pleuronectes_platessa",158,10,4.977,NA,NA
"Pleuronectes_platessa",164,10,5.5104,NA,NA
"Pleuronectes_platessa",186,10,5.4684,NA,NA
"Pleuronectes_platessa",281,15,10.0317,NA,NA
"Pleuronectes_platessa",288.6,5,4.0404,NA,NA
"Pleuronectes_platessa",294,10,8.4378,NA,NA
"Pleuronectes_platessa",322,10,8.5652,NA,NA
"Pleuronectes_platessa",383,10,8.8473,NA,NA
"Pleuronectes_platessa",572,10,13.2132,NA,NA
"Pleuronectes_platessa",632,10,20.7928,149.6514,19.70495
"Pseudopleuronectes_americanus",11.25,12,0.354375,NA,NA
"Pseudopleuronectes_americanus",11.25,12,1.134,NA,NA
"Pseudopleuronectes_americanus",14.8,20,1.31572,NA,NA
"Pseudopleuronectes_americanus",14.8,20,2.42424,NA,NA
"Pseudopleuronectes_americanus",14.96,20,1.968736,NA,NA
"Pseudopleuronectes_americanus",14.96,20,3.644256,NA,NA
"Pseudopleuronectes_americanus",16.09,20,1.723239,NA,NA
"Pseudopleuronectes_americanus",16.09,20,2.444071,NA,NA
"Pseudopleuronectes_americanus",16.89,20,1.30053,NA,NA
"Pseudopleuronectes_americanus",16.89,20,4.01982,NA,NA
"Pseudopleuronectes_americanus",17.17,16,2.04323,NA,NA
"Pseudopleuronectes_americanus",17.17,16,2.439857,NA,NA
"Pseudopleuronectes_americanus",17.19,24,3.549735,NA,NA
"Pseudopleuronectes_americanus",17.19,24,4.837266,NA,NA
"Pseudopleuronectes_americanus",17.46,16,1.307754,NA,NA
"Pseudopleuronectes_americanus",17.46,16,3.128832,NA,NA
"Pseudopleuronectes_americanus",17.92,16,2.25792,NA,NA
"Pseudopleuronectes_americanus",17.92,16,3.499776,NA,NA
"Pseudopleuronectes_americanus",19.11,12,0.882882,NA,NA
"Pseudopleuronectes_americanus",19.11,12,1.083537,NA,NA
"Pseudopleuronectes_americanus",26.15,12,0.07322,NA,NA
"Pseudopleuronectes_americanus",26.15,12,1.079995,NA,NA
"Pseudopleuronectes_americanus",27.41,20,1.746017,NA,NA
"Pseudopleuronectes_americanus",27.41,20,4.79675,NA,NA
"Pseudopleuronectes_americanus",30.18,12,0.338016,NA,NA
"Pseudopleuronectes_americanus",30.18,12,0.63378,NA,NA
"Pseudopleuronectes_americanus",32.63,20,3.220581,NA,NA
"Pseudopleuronectes_americanus",32.63,20,5.139225,NA,NA
"Pseudopleuronectes_americanus",34.12,16,1.67188,NA,NA
"Pseudopleuronectes_americanus",34.12,16,3.176572,NA,NA
"Pseudopleuronectes_americanus",35.48,24,6.680884,NA,NA
"Pseudopleuronectes_americanus",35.48,24,11.62325,NA,NA
"Pseudopleuronectes_americanus",39.48,16,1.464708,NA,NA
"Pseudopleuronectes_americanus",39.48,16,4.255944,NA,NA
"Pseudopleuronectes_americanus",42.5,24,9.3415,NA,NA
"Pseudopleuronectes_americanus",42.5,24,10.73975,NA,NA
"Pseudopleuronectes_americanus",43.18,12,0.695198,NA,NA
"Pseudopleuronectes_americanus",43.18,12,0.816102,NA,NA
"Pseudopleuronectes_americanus",48.66,12,0.17031,NA,NA
"Pseudopleuronectes_americanus",48.66,12,1.87341,NA,NA
"Pseudopleuronectes_americanus",51.86,16,3.339784,NA,NA
"Pseudopleuronectes_americanus",51.86,16,7.405608,NA,NA
"Pseudopleuronectes_americanus",54.06,20,7.530558,NA,NA
"Pseudopleuronectes_americanus",54.06,20,9.574026,NA,NA
"Pseudopleuronectes_americanus",55.03,16,3.890621,NA,NA
"Pseudopleuronectes_americanus",55.03,16,7.473074,NA,NA
"Pseudopleuronectes_americanus",55.97,24,9.873108,NA,NA
"Pseudopleuronectes_americanus",55.97,24,13.16414,NA,NA
"Pseudopleuronectes_americanus",56.88,24,8.122464,NA,NA
"Pseudopleuronectes_americanus",56.88,24,16.20511,NA,NA
"Pseudopleuronectes_americanus",568,20,31.0128,NA,NA
"Pseudopleuronectes_americanus",634,15,19.5272,NA,NA
"Pseudopleuronectes_americanus",635,10,14.6685,NA,NA
"Pseudopleuronectes_americanus",681,15,25.7418,NA,NA
"Pseudopleuronectes_americanus",696,5,10.2312,NA,NA
"Pseudopleuronectes_americanus",716,10,17.0408,39.45973,8.686477
"Rhinogobiops_nicholsii",0.57,15,0.061047,NA,NA
"Rhinogobiops_nicholsii",0.78,15,0.0546,NA,NA
"Rhinogobiops_nicholsii",0.93,15,0.068355,NA,NA
"Rhinogobiops_nicholsii",1.39,15,0.083678,NA,NA
"Rhinogobiops_nicholsii",1.58,15,0.085162,NA,NA
"Rhinogobiops_nicholsii",1.82,15,0.08281,NA,NA
"Rhinogobiops_nicholsii",1.93,15,0.098623,NA,NA
"Rhinogobiops_nicholsii",2.93,15,0.159978,NA,NA
"Rhinogobiops_nicholsii",3.59,15,0.168371,NA,NA
"Rhinogobiops_nicholsii",3.8,15,0.17556,NA,NA
"Rhinogobiops_nicholsii",3.91,15,0.166957,NA,NA
"Rhinogobiops_nicholsii",4.08,15,0.179928,1.886664,0.332324
"Salmo_salar",26.9,6,1.43108,NA,NA
"Salmo_salar",26.9,18,3.9543,NA,NA
"Salmo_salar",227,15,17.6379,54.76589,16.15844
"Salmo_trutta_fario",100,10,5.6,NA,NA
"Salmo_trutta_fario",350,10,14.21,NA,NA
"Salmo_trutta_fario",350,10,23.275,230.5218,49.69018
"Salmo_trutta_trutta",135,10,5.9535,NA,NA
"Salmo_trutta_trutta",190,10,8.911,NA,NA
"Salmo_trutta_trutta",214,10,12.1338,NA,NA
"Salmo_trutta_trutta",216,10,12.2472,NA,NA
"Salmo_trutta_trutta",340,10,12.614,NA,NA
"Salmo_trutta_trutta",430,10,19.866,NA,NA
"Salmo_trutta_trutta",435,10,15.225,NA,NA
"Salmo_trutta_trutta",443,10,16.1252,NA,NA
"Salmo_trutta_trutta",453,10,17.1234,NA,NA
"Salmo_trutta_trutta",485,10,18.333,NA,NA
"Salmo_trutta_trutta",565,10,24.1255,NA,NA
"Salmo_trutta_trutta",565,10,34.804,NA,NA
"Salmo_trutta_trutta",575,10,17.71,NA,NA
"Salmo_trutta_trutta",575,10,38.2375,NA,NA
"Salmo_trutta_trutta",600,10,21.84,NA,NA
"Salmo_trutta_trutta",605,10,22.022,NA,NA
"Salmo_trutta_trutta",615,10,24.108,400.1533,69.57267
"Salvelinus_alpinus_alpinus",210,15,11.76,210,37.07257
"Salvelinus_fontinalis",5,5,0.1715,NA,NA
"Salvelinus_fontinalis",5,5,0.189,NA,NA
"Salvelinus_fontinalis",5,10,0.3605,NA,NA
"Salvelinus_fontinalis",5,10,0.3745,NA,NA
"Salvelinus_fontinalis",5,15,0.539,NA,NA
"Salvelinus_fontinalis",5,15,0.602,NA,NA
"Salvelinus_fontinalis",5,20,0.679,NA,NA
"Salvelinus_fontinalis",5,20,0.707,NA,NA
"Salvelinus_fontinalis",15,5,0.483,NA,NA
"Salvelinus_fontinalis",15,10,0.9555,NA,NA
"Salvelinus_fontinalis",15,15,1.3755,NA,NA
"Salvelinus_fontinalis",15,20,1.7325,NA,NA
"Salvelinus_fontinalis",45,5,1.26,NA,NA
"Salvelinus_fontinalis",45,10,2.457,NA,NA
"Salvelinus_fontinalis",45,15,3.465,NA,NA
"Salvelinus_fontinalis",45,20,4.1895,NA,NA
"Salvelinus_fontinalis",64,15,4.8384,NA,NA
"Salvelinus_fontinalis",102,10,5.712,NA,NA
"Salvelinus_fontinalis",112,20,11.5248,NA,NA
"Salvelinus_fontinalis",128,15,5.1968,NA,NA
"Salvelinus_fontinalis",135,5,3.213,NA,NA
"Salvelinus_fontinalis",135,5,3.78,NA,NA
"Salvelinus_fontinalis",135,10,6.237,NA,NA
"Salvelinus_fontinalis",135,15,8.883,NA,NA
"Salvelinus_fontinalis",135,15,9.7335,NA,NA
"Salvelinus_fontinalis",135,20,10.017,NA,NA
"Salvelinus_fontinalis",135,20,11.34,NA,NA
"Salvelinus_fontinalis",150,15,9.45,NA,NA
"Salvelinus_fontinalis",150,15,9.555,NA,NA
"Salvelinus_fontinalis",187.5,10,10.10625,NA,NA
"Salvelinus_fontinalis",405,5,8.2215,NA,NA
"Salvelinus_fontinalis",405,10,15.0255,NA,NA
"Salvelinus_fontinalis",405,15,21.546,NA,NA
"Salvelinus_fontinalis",405,20,24.381,NA,NA
"Salvelinus_fontinalis",413,10,16.1896,NA,NA
"Salvelinus_fontinalis",510,10,19.992,NA,NA
"Salvelinus_fontinalis",650,10,32.76,NA,NA
"Salvelinus_fontinalis",690,10,10.626,NA,NA
"Salvelinus_fontinalis",690,10,20.769,NA,NA
"Salvelinus_fontinalis",800,10,43.12,NA,NA
"Salvelinus_fontinalis",800,10,50.96,NA,NA
"Salvelinus_fontinalis",810,10,26.649,NA,NA
"Salvelinus_fontinalis",830,10,34.279,NA,NA
"Salvelinus_fontinalis",858,10,37.8378,NA,NA
"Salvelinus_fontinalis",893,10,28.7546,NA,NA
"Salvelinus_fontinalis",945,10,41.013,NA,NA
"Salvelinus_fontinalis",965,10,47.9605,NA,NA
"Salvelinus_fontinalis",985,10,31.717,NA,NA
"Salvelinus_fontinalis",1000,5,17.5,NA,NA
"Salvelinus_fontinalis",1000,5,18.9,NA,NA
"Salvelinus_fontinalis",1000,10,33.6,NA,NA
"Salvelinus_fontinalis",1000,10,37.1,NA,NA
"Salvelinus_fontinalis",1000,15,49,NA,NA
"Salvelinus_fontinalis",1000,20,50.4,NA,NA
"Salvelinus_fontinalis",1000,20,55.3,NA,NA
"Salvelinus_fontinalis",1010,10,34.643,NA,NA
"Salvelinus_fontinalis",1140,10,37.506,NA,NA
"Salvelinus_fontinalis",1170,10,80.262,NA,NA
"Salvelinus_fontinalis",1290,10,55.083,NA,NA
"Salvelinus_fontinalis",1300,10,80.99,NA,NA
"Salvelinus_fontinalis",1350,10,65.205,NA,NA
"Salvelinus_fontinalis",1760,10,77.616,184.2976,33.70723
"Salvelinus_namaycush",5.8,15,0.19082,NA,NA
"Salvelinus_namaycush",27.7,9.1,0.62048,NA,NA
"Salvelinus_namaycush",27.7,9.1,0.81438,NA,NA
"Salvelinus_namaycush",27.7,9.1,0.89194,NA,NA
"Salvelinus_namaycush",27.7,12,1.41547,NA,NA
"Salvelinus_namaycush",27.7,12,1.58998,NA,NA
"Salvelinus_namaycush",27.7,12.3,1.41547,NA,NA
"Salvelinus_namaycush",27.7,13.9,1.49303,NA,NA
"Salvelinus_namaycush",27.7,13.9,1.57059,NA,NA
"Salvelinus_namaycush",27.7,13.9,1.7451,NA,NA
"Salvelinus_namaycush",27.7,13.9,2.17168,NA,NA
"Salvelinus_namaycush",27.7,15.9,1.7451,NA,NA
"Salvelinus_namaycush",27.7,15.9,2.3268,NA,NA
"Salvelinus_namaycush",27.7,16.1,1.7451,NA,NA
"Salvelinus_namaycush",27.7,16.1,2.3268,NA,NA
"Salvelinus_namaycush",27.7,20,2.38497,NA,NA
"Salvelinus_namaycush",27.7,21.9,3.2963,NA,NA
"Salvelinus_namaycush",27.7,22.1,2.7146,NA,NA
"Salvelinus_namaycush",27.7,22.1,2.88911,NA,NA
"Salvelinus_namaycush",82.8,9.1,1.33308,NA,NA
"Salvelinus_namaycush",82.8,9.2,1.33308,NA,NA
"Salvelinus_namaycush",82.8,10.4,1.85472,NA,NA
"Salvelinus_namaycush",82.8,10.4,2.66616,NA,NA
"Salvelinus_namaycush",82.8,10.7,2.66616,NA,NA
"Salvelinus_namaycush",82.8,13.9,3.65148,NA,NA
"Salvelinus_namaycush",82.8,14.1,2.6082,NA,NA
"Salvelinus_namaycush",82.8,14.1,3.12984,NA,NA
"Salvelinus_namaycush",82.8,15.7,3.12984,NA,NA
"Salvelinus_namaycush",82.8,15.7,4.17312,NA,NA
"Salvelinus_namaycush",82.8,16.1,3.12984,NA,NA
"Salvelinus_namaycush",82.8,16.1,4.17312,NA,NA
"Salvelinus_namaycush",82.8,20.1,4.86864,NA,NA
"Salvelinus_namaycush",82.8,20.1,5.39028,42.03888,6.429199
"Sander_lucioperca",600,5,12.6,NA,NA
"Sander_lucioperca",600,10,23.94,600,79.61493
"Sarotherodon_galilaeus_galilaeus",283,26,13.867,283,25.24325
"Scorpaena_porcus",50,20,2.31,50,5.673567
"Sebastes_diploproa",2,10,0.1638,NA,NA
"Sebastes_diploproa",2,10,0.1638,NA,NA
"Sebastes_diploproa",2,10,0.2072,NA,NA
"Sebastes_diploproa",2,15,0.2212,NA,NA
"Sebastes_diploproa",2,15,0.224,NA,NA
"Sebastes_diploproa",2,15,0.2548,NA,NA
"Sebastes_diploproa",2,20,0.2366,NA,NA
"Sebastes_diploproa",2,20,0.2968,NA,NA
"Sebastes_diploproa",2,20,0.3556,2,0.722862
"Sebastolobus_altivelis",1.7,5.7,0.05831,NA,NA
"Sebastolobus_altivelis",1.9,5.7,0.05054,NA,NA
"Sebastolobus_altivelis",129,5.7,0.4515,NA,NA
"Sebastolobus_altivelis",139,5.7,0.4865,NA,NA
"Sebastolobus_altivelis",152,5.7,0.4256,NA,NA
"Sebastolobus_altivelis",198,5.7,0.5544,34.6912,1.159477
"Seriola_quinqueradiata",989,19.2,102.4604,989,261.9054
"Thymallus_arcticus_arcticus",283,4,13.4708,NA,NA
"Thymallus_arcticus_arcticus",283,8,14.8575,NA,NA
"Thymallus_arcticus_arcticus",283,10,18.0271,NA,NA
"Thymallus_arcticus_arcticus",283,12,22.7815,283,73.83781
"Tilapia_zillii",315,26,13.0095,315,23.68228
"Typhlogobius_californiensis",0.43,15,0.00903,NA,NA
"Typhlogobius_californiensis",0.44,15,0.008316,NA,NA
"Typhlogobius_californiensis",0.61,15,0.011102,NA,NA
"Typhlogobius_californiensis",0.67,15,0.01407,NA,NA
"Typhlogobius_californiensis",1.17,15,0.014742,NA,NA
"Typhlogobius_californiensis",1.17,15,0.017199,NA,NA
"Typhlogobius_californiensis",1.18,15,0.019824,NA,NA
"Typhlogobius_californiensis",1.37,15,0.020139,NA,NA
"Typhlogobius_californiensis",1.58,15,0.018802,NA,NA
"Typhlogobius_californiensis",1.72,15,0.025284,NA,NA
"Typhlogobius_californiensis",1.85,15,0.022015,NA,NA
"Typhlogobius_californiensis",1.88,15,0.021056,NA,NA
"Typhlogobius_californiensis",2.02,15,0.025452,NA,NA
"Typhlogobius_californiensis",2.11,15,0.023632,NA,NA
"Typhlogobius_californiensis",2.5,15,0.02275,NA,NA
"Typhlogobius_californiensis",3.15,15,0.028665,NA,NA
"Typhlogobius_californiensis",3.34,15,0.032732,1.357844,0.058196
