"species","mass","temp","MR","mean.mass","q10smr","group","color"
"Salmo_trutta_fario",350,10,14.21,NA,NA,"fish","#1B9E77"
"Salmo_trutta_fario",350,10,23.275,230.5218,49.69018,"fish","#1B9E77"
"Salmo_trutta_trutta",135,10,5.9535,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",190,10,8.911,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",214,10,12.1338,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",216,10,12.2472,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",340,10,12.614,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",430,10,19.866,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",435,10,15.225,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",443,10,16.1252,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",453,10,17.1234,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",485,10,18.333,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",565,10,24.1255,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",565,10,34.804,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",575,10,17.71,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",575,10,38.2375,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",600,10,21.84,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",605,10,22.022,NA,NA,"fish","#1B9E77"
"Salmo_trutta_trutta",615,10,24.108,400.1533,69.57267,"fish","#1B9E77"
"Salvelinus_alpinus_alpinus",210,15,11.76,210,37.07257,"fish","#1B9E77"
"Salvelinus_fontinalis",5,5,0.1715,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,5,0.189,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,10,0.3605,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,10,0.3745,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,15,0.539,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,15,0.602,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,20,0.679,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",5,20,0.707,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",15,5,0.483,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",15,10,0.9555,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",15,15,1.3755,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",15,20,1.7325,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",45,5,1.26,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",45,10,2.457,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",45,15,3.465,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",45,20,4.1895,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",64,15,4.8384,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",102,10,5.712,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",112,20,11.5248,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",128,15,5.1968,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,5,3.213,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,5,3.78,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,10,6.237,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,15,8.883,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,15,9.7335,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,20,10.017,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",135,20,11.34,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",150,15,9.45,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",150,15,9.555,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",187.5,10,10.10625,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",405,5,8.2215,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",405,10,15.0255,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",405,15,21.546,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",405,20,24.381,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",413,10,16.1896,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",510,10,19.992,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",650,10,32.76,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",690,10,10.626,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",690,10,20.769,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",800,10,43.12,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",800,10,50.96,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",810,10,26.649,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",830,10,34.279,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",858,10,37.8378,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",893,10,28.7546,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",945,10,41.013,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",965,10,47.9605,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",985,10,31.717,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,5,17.5,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,5,18.9,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,10,33.6,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,10,37.1,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,15,49,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,20,50.4,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1000,20,55.3,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1010,10,34.643,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1140,10,37.506,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1170,10,80.262,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1290,10,55.083,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1300,10,80.99,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1350,10,65.205,NA,NA,"fish","#1B9E77"
"Salvelinus_fontinalis",1760,10,77.616,184.2976,33.70723,"fish","#1B9E77"
"Salvelinus_namaycush",5.8,15,0.19082,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,9.1,0.62048,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,9.1,0.81438,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,9.1,0.89194,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,12,1.41547,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,12,1.58998,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,12.3,1.41547,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,13.9,1.49303,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,13.9,1.57059,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,13.9,1.7451,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,13.9,2.17168,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,15.9,1.7451,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,15.9,2.3268,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,16.1,1.7451,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,16.1,2.3268,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,20,2.38497,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,21.9,3.2963,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,22.1,2.7146,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",27.7,22.1,2.88911,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,9.1,1.33308,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,9.2,1.33308,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,10.4,1.85472,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,10.4,2.66616,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,10.7,2.66616,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,13.9,3.65148,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,14.1,2.6082,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,14.1,3.12984,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,15.7,3.12984,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,15.7,4.17312,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,16.1,3.12984,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,16.1,4.17312,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,20.1,4.86864,NA,NA,"fish","#1B9E77"
"Salvelinus_namaycush",82.8,20.1,5.39028,42.03888,6.429199,"fish","#1B9E77"
"Sander_lucioperca",600,5,12.6,NA,NA,"fish","#1B9E77"
"Sander_lucioperca",600,10,23.94,600,79.61493,"fish","#1B9E77"
"Sarotherodon_galilaeus_galilaeus",283,26,13.867,283,25.24325,"fish","#1B9E77"
"Scorpaena_porcus",50,20,2.31,50,5.673567,"fish","#1B9E77"
"Sebastes_diploproa",2,10,0.1638,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,10,0.1638,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,10,0.2072,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,15,0.2212,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,15,0.224,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,15,0.2548,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,20,0.2366,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,20,0.2968,NA,NA,"fish","#1B9E77"
"Sebastes_diploproa",2,20,0.3556,2,0.722862,"fish","#1B9E77"
"Sebastolobus_altivelis",1.7,5.7,0.05831,NA,NA,"fish","#1B9E77"
"Sebastolobus_altivelis",1.9,5.7,0.05054,NA,NA,"fish","#1B9E77"
"Sebastolobus_altivelis",129,5.7,0.4515,NA,NA,"fish","#1B9E77"
"Sebastolobus_altivelis",139,5.7,0.4865,NA,NA,"fish","#1B9E77"
"Sebastolobus_altivelis",152,5.7,0.4256,NA,NA,"fish","#1B9E77"
"Sebastolobus_altivelis",198,5.7,0.5544,34.6912,1.159477,"fish","#1B9E77"
"Seriola_quinqueradiata",989,19.2,102.4604,989,261.9054,"fish","#1B9E77"
"Thymallus_arcticus_arcticus",283,4,13.4708,NA,NA,"fish","#1B9E77"
"Thymallus_arcticus_arcticus",283,8,14.8575,NA,NA,"fish","#1B9E77"
"Thymallus_arcticus_arcticus",283,10,18.0271,NA,NA,"fish","#1B9E77"
"Thymallus_arcticus_arcticus",283,12,22.7815,283,73.83781,"fish","#1B9E77"
"Tilapia_zillii",315,26,13.0095,315,23.68228,"fish","#1B9E77"
"Typhlogobius_californiensis",0.43,15,0.00903,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",0.44,15,0.008316,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",0.61,15,0.011102,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",0.67,15,0.01407,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.17,15,0.014742,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.17,15,0.017199,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.18,15,0.019824,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.37,15,0.020139,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.58,15,0.018802,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.72,15,0.025284,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.85,15,0.022015,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",1.88,15,0.021056,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",2.02,15,0.025452,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",2.11,15,0.023632,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",2.5,15,0.02275,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",3.15,15,0.028665,NA,NA,"fish","#1B9E77"
"Typhlogobius_californiensis",3.34,15,0.032732,1.357844,0.058196,"fish","#1B9E77"
"Ambystoma_gracile",30.39,15,0.6352,30.39,3.922228,"amph","#D95F02"
"Ambystoma_jeffersonianum",8.92,15,0.3158,8.92,1.949999,"amph","#D95F02"
"Ambystoma_macrodactylum",3.414,15,0.1098,NA,NA,"amph","#D95F02"
"Ambystoma_macrodactylum",3.7,15,0.4514,3.554124,1.374689,"amph","#D95F02"
"Ambystoma_maculatum",13.1,5,0.3157,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",11.75,5,0.3631,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",11.9,10,0.3045,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",11.75,10,0.5875,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",15.83,15,0.3625,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",13.4,15,1.3199,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",11.75,15,1.2396,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",0.512,20,0.0518,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",12.9,25,1.677,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",11.75,25,1.544,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",12.9,30,1.7183,NA,NA,"amph","#D95F02"
"Ambystoma_maculatum",11.75,30,1.5592,9.623585,3.329555,"amph","#D95F02"
"Ambystoma_mexicanum",43.7,20,0.9614,NA,NA,"amph","#D95F02"
"Ambystoma_mexicanum",21.3,22,0.3195,30.50918,2.128436,"amph","#D95F02"
"Ambystoma_opacum",4.65,14,0.0865,NA,NA,"amph","#D95F02"
"Ambystoma_opacum",5.8,15,0.464,5.193265,1.286995,"amph","#D95F02"
"Ambystoma_talpoideum",7,15,0.56,7,3.457884,"amph","#D95F02"
"Ambystoma_tigrinum",23,5,0.276,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",16.49,6,0.8595,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",15,10,0.8895,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",10.78,15,0.138,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",35,15,1.5484,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",16.49,15,1.3213,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",16.5,15,1.5246,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",29.4,23,2.9988,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",33.8,23,2.6026,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",23,25,1.978,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",8.1,25,0.891,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",35,25,1.7885,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",16.49,25,3.1908,NA,NA,"amph","#D95F02"
"Ambystoma_tigrinum",14.9,25,1.5675,19.20684,5.785948,"amph","#D95F02"
"Amphiuma_means",352,5,0.884,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,5,1.65,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,10,2.8,NA,NA,"amph","#D95F02"
"Amphiuma_means",375,15,2.531,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,15,3.1,NA,NA,"amph","#D95F02"
"Amphiuma_means",408,15,2.513,NA,NA,"amph","#D95F02"
"Amphiuma_means",125,18,4.875,NA,NA,"amph","#D95F02"
"Amphiuma_means",83,20,2.324,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,20,5.05,NA,NA,"amph","#D95F02"
"Amphiuma_means",1270,21.5,17.304,NA,NA,"amph","#D95F02"
"Amphiuma_means",376,25,5.038,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,25,9.25,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,27,15.8,NA,NA,"amph","#D95F02"
"Amphiuma_means",500,30,35.3,392.839,22.60393,"amph","#D95F02"
"Amphiuma_tridactylum",652,15,2.452,NA,NA,"amph","#D95F02"
"Amphiuma_tridactylum",493,25,9.86,566.9533,20.43839,"amph","#D95F02"
"Cryptobranchus_alleganiensis",514,5,4.4615,NA,NA,"amph","#D95F02"
"Cryptobranchus_alleganiensis",511,15,10.6595,NA,NA,"amph","#D95F02"
"Cryptobranchus_alleganiensis",423,25,13.0792,480.7376,52.70947,"amph","#D95F02"
"Dicamptodon_ensatus",101.25,15,1.3061,NA,NA,"amph","#D95F02"
"Dicamptodon_ensatus",24,15,0.7488,49.29503,6.106516,"amph","#D95F02"
"Rhyacotriton_olympicus",2.6,15,0.2496,2.6,1.541228,"amph","#D95F02"
"Aneides_ferreus",2.73,15,0.0743,NA,NA,"amph","#D95F02"
"Aneides_ferreus",3.2,25,0.2118,2.955673,0.521441,"amph","#D95F02"
"Aneides_flavipunctatus",4.57,15,0.1197,NA,NA,"amph","#D95F02"
"Aneides_flavipunctatus",1.79,25,0.1421,2.860122,0.542116,"amph","#D95F02"
"Aneides_hardii",0.97,5,0.0301,NA,NA,"amph","#D95F02"
"Aneides_hardii",0.97,10,0.0359,NA,NA,"amph","#D95F02"
"Aneides_hardii",0.97,15,0.0485,NA,NA,"amph","#D95F02"
"Aneides_hardii",0.97,20,0.0514,NA,NA,"amph","#D95F02"
"Aneides_hardii",0.97,25,0.0912,0.97,0.294235,"amph","#D95F02"
"Aneides_lugubris",5.58,15,0.1495,NA,NA,"amph","#D95F02"
"Aneides_lugubris",0.116,20,0.0447,0.804537,0.414152,"amph","#D95F02"
"Batrachoseps_attenuatus",0.65,5,0.0166,NA,NA,"amph","#D95F02"
"Batrachoseps_attenuatus",0.77,15,0.0318,NA,NA,"amph","#D95F02"
"Batrachoseps_attenuatus",0.93,15,0.0453,NA,NA,"amph","#D95F02"
"Batrachoseps_attenuatus",1.55,20,0.093,NA,NA,"amph","#D95F02"
"Batrachoseps_attenuatus",0.931,20,0.0692,NA,NA,"amph","#D95F02"
"Batrachoseps_attenuatus",0.74,25,0.0838,NA,NA,"amph","#D95F02"
"Batrachoseps_attenuatus",0.93,25,0.0802,0.895625,0.256322,"amph","#D95F02"
"Bolitoglossa_franklini",3.18,15,0.055,3.18,0.339614,"amph","#D95F02"
"Bolitoglossa_morio",2.09,15,0.0445,2.09,0.274778,"amph","#D95F02"
"Bolitoglossa_occidentalis",1.07,5,0.0196,NA,NA,"amph","#D95F02"
"Bolitoglossa_occidentalis",0.97,15,0.0202,NA,NA,"amph","#D95F02"
"Bolitoglossa_occidentalis",0.61,15,0.0168,NA,NA,"amph","#D95F02"
"Bolitoglossa_occidentalis",0.98,25,0.1039,NA,NA,"amph","#D95F02"
"Bolitoglossa_occidentalis",0.61,25,0.0673,0.823395,0.180045,"amph","#D95F02"
"Bolitoglossa_subpalmata",1.63,5,0.0159,NA,NA,"amph","#D95F02"
"Bolitoglossa_subpalmata",1.63,10,0.0251,NA,NA,"amph","#D95F02"
"Bolitoglossa_subpalmata",1.63,15,0.0513,NA,NA,"amph","#D95F02"
"Bolitoglossa_subpalmata",1.63,20,0.0708,1.63,0.261135,"amph","#D95F02"
"Desmognathus_fuscus",0.8,5,0.0132,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.17,5,0.0163,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",2.07,5,0.035,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.67,10,0.0525,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.95,10,0.2139,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",4.5,13,0.1935,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",0.91,15,0.0291,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.24,15,0.0423,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.7,15,0.0584,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",2.53,16.5,0.0972,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.31,17,0.059,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",2.26,20,0.1022,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",2.09,20,0.0895,NA,NA,"amph","#D95F02"
"Desmognathus_fuscus",1.92,20,0.0974,1.696588,0.415186,"amph","#D95F02"
"Desmognathus_monticola",5.4,15,0.3078,NA,NA,"amph","#D95F02"
"Desmognathus_monticola",3.43,20,0.1454,4.303719,1.07177,"amph","#D95F02"
"Desmognathus_ochrophaeus",0.9,5,0.01,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",2.75,5,0.0338,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.17,5,0.0163,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.07,5,0.0173,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",0.9,10,0.017,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",2.68,10,0.0496,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.16,10,0.0341,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",0.9,14,0.02,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.965,15,0.1769,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",2.56,15,0.0822,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.24,15,0.0423,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.09,15,0.0392,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",0.9,17.5,0.045,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.4,17.5,0.051,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.6,17.5,0.0427,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",2.5,17.5,0.082,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",2.43,20,0.1196,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",1.11,20,0.0615,NA,NA,"amph","#D95F02"
"Desmognathus_ochrophaeus",0.9,21,0.038,1.406094,0.281005,"amph","#D95F02"
"Desmognathus_quadramaculatus",23.41,5,0.1639,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",16.4,5,0.4723,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",9.25,5,0.2646,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",10.1,10,0.4444,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",9.25,10,0.4033,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",22.28,15,0.43,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",16.8,15,0.9341,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",9.25,15,0.5337,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",2.24,20,0.0977,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",19.36,20,0.8267,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",13.3,20,0.9323,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",9.25,20,0.6216,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",22.82,25,1.1866,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",15.1,25,1.1612,NA,NA,"amph","#D95F02"
"Desmognathus_quadramaculatus",9.25,25,0.7104,12.19139,2.961446,"amph","#D95F02"
"Ensatina_eschscholtzii",0.308,14,0.0176,NA,NA,"amph","#D95F02"
"Ensatina_eschscholtzii",3.39,15,0.1292,NA,NA,"amph","#D95F02"
"Ensatina_eschscholtzii",5.3,25,0.3572,1.768787,0.454353,"amph","#D95F02"
"Eurycea_bislineata",1.041,1,0.016,NA,NA,"amph","#D95F02"
"Eurycea_bislineata",1.14,5,0.0157,NA,NA,"amph","#D95F02"
"Eurycea_bislineata",1.07,10,0.0263,NA,NA,"amph","#D95F02"
"Eurycea_bislineata",1.092,10,0.0489,NA,NA,"amph","#D95F02"
"Eurycea_bislineata",0.93,15,0.0494,NA,NA,"amph","#D95F02"
"Eurycea_bislineata",1.17,16,0.0674,NA,NA,"amph","#D95F02"
"Eurycea_bislineata",0.93,20,0.0539,1.049582,0.292234,"amph","#D95F02"
"Eurycea_longicauda",1.57,15,0.0504,1.57,0.31121,"amph","#D95F02"
"Eurycea_multiplicata",0.64,5,0.0088,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.78,5,0.0322,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.63,10,0.0093,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.8,10,0.0858,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.71,15,0.0155,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.65,15,0.1162,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.84,20,0.0931,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.79,20,0.1764,NA,NA,"amph","#D95F02"
"Eurycea_multiplicata",0.73,25,0.0555,0.726311,0.280324,"amph","#D95F02"
"Eurycea_nana",0.154,25,0.0132,0.154,0.036936,"amph","#D95F02"
"Eurycea_neotenes",0.243,25,0.0258,0.243,0.072193,"amph","#D95F02"
"Eurycea_pterophila",0.196,25,0.0176,0.196,0.049248,"amph","#D95F02"
"Gyrinophilus_porphyriticus",7.28,5,0.0531,NA,NA,"amph","#D95F02"
"Gyrinophilus_porphyriticus",15.3,15,0.8874,NA,NA,"amph","#D95F02"
"Gyrinophilus_porphyriticus",12.4,15.5,0.1885,NA,NA,"amph","#D95F02"
"Gyrinophilus_porphyriticus",7.36,25,0.4858,NA,NA,"amph","#D95F02"
"Gyrinophilus_porphyriticus",7.67,15,0.1795,9.514447,1.462158,"amph","#D95F02"
"Plethodon_cinereus",0.844,1,0.012,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.7,5,0.01,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.7,10,0.015,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.862,10,0.0323,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.7,14,0.019,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.8,15,0.032,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.99,15.5,0.039,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.7,17.5,0.028,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.6,17.5,0.0168,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.9,17.5,0.03,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",0.94,18.5,0.0415,NA,NA,"amph","#D95F02"
"Plethodon_cinereus",1,20,0.0476,NA,NA,"amph","#D95F02"
